2.191,-2.841,2.058
2.267,-2.805,1.904
2.228,-2.829,1.953
2.108,-2.890,2.029
2.188,-2.912,1.995
2.234,-2.859,1.951
2.215,-2.813,2.012
2.181,-2.833,1.968
2.180,-2.835,2.016
2.269,-2.806,1.938
2.220,-2.822,1.964
2.142,-2.842,2.045
2.130,-2.901,2.022
2.197,-2.868,2.034
2.174,-2.866,1.967
2.194,-2.854,1.988
2.099,-2.830,2.104
2.160,-2.813,2.014
2.148,-2.873,1.991
-,-,-
1.910,-2.924,2.123
1.870,-2.947,2.229
1.848,-2.902,2.070
1.799,-3.017,2.117
1.780,-3.153,2.297
2.073,-2.914,1.947
1.854,-2.780,2.369
1.764,-2.878,2.349
1.706,-2.829,2.405
1.909,-2.819,2.240
1.885,-2.991,2.332
1.732,-2.957,2.229
1.740,-2.916,2.271
1.778,-2.981,2.278
1.800,-2.939,2.254
1.844,-2.928,2.322
1.787,-2.957,2.261
1.744,-3.016,2.238
1.672,-3.092,2.163
1.619,-3.134,2.116
1.612,-3.047,2.111
1.577,-3.097,2.185
1.555,-3.098,2.193
1.610,-3.192,1.931
1.647,-3.168,1.992
1.565,-3.182,1.952
1.563,-3.183,1.995
1.542,-3.186,2.068
1.556,-3.230,1.955
1.523,-3.193,2.089
1.558,-3.130,2.066
1.533,-3.128,2.071
1.484,-3.227,2.093
1.592,-3.066,2.213
1.595,-3.094,2.288
1.444,-3.160,2.234
1.493,-3.081,2.235
1.544,-3.103,2.120
1.549,-3.115,2.109
1.648,-3.074,2.162
1.678,-3.126,2.073
1.777,-3.014,2.097
1.583,-3.085,2.206
1.582,-3.142,2.135
1.713,-3.161,1.979
1.676,-3.099,2.065
1.626,-3.300,1.918
1.739,-3.193,1.651
1.783,-3.208,1.905
1.608,-3.229,1.975
1.710,-3.200,2.022
1.713,-3.220,1.854
1.884,-3.154,1.703
1.664,-3.244,1.859
1.796,-3.228,1.993
1.884,-3.106,1.854
1.979,-3.139,1.721
1.705,-3.180,2.000
1.762,-3.038,2.120
1.648,-3.115,2.222
1.918,-3.104,1.820
1.949,-3.067,1.768
1.908,-3.062,1.913
1.901,-3.079,1.946
2.057,-3.067,1.824
1.878,-3.126,1.927
1.846,-3.125,1.991
1.972,-3.090,1.922
1.972,-3.059,1.810
1.873,-3.108,1.801
1.978,-3.108,1.537
1.956,-3.137,1.693
1.955,-3.149,1.728
1.968,-3.130,1.728
1.971,-3.134,1.755
1.952,-3.089,1.925
1.923,-3.077,1.896
1.975,-3.068,1.862
1.908,-3.054,1.825
1.872,-3.116,1.862
1.864,-3.125,1.842
1.826,-3.153,1.863
1.947,-3.126,1.855
1.994,-3.072,1.918
2.005,-3.062,1.876
1.925,-3.083,1.863
1.831,-3.123,1.945
1.863,-3.098,1.875
-,-,-
2.095,-2.914,2.023
2.060,-2.902,2.035
2.134,-2.874,2.025
2.193,-2.860,2.012
2.154,-2.905,1.980
2.104,-2.896,2.019
2.068,-2.921,2.113
2.158,-2.898,1.934
2.189,-2.872,1.992
2.041,-2.903,2.097
2.104,-2.874,2.071
2.094,-2.897,2.067
2.149,-2.881,1.971
2.118,-2.934,1.973
2.068,-2.990,1.990
