1.740,-3.193,2.007
1.771,-3.118,1.928
1.790,-3.132,1.943
1.623,-3.193,2.033
1.710,-3.138,1.849
1.662,-3.169,1.996
1.702,-3.191,2.025
1.682,-3.224,1.766
1.445,-3.313,1.945
1.725,-3.199,1.797
1.649,-3.267,1.731
1.713,-3.243,1.606
1.519,-3.278,1.823
1.592,-3.396,1.779
1.903,-3.251,1.636
1.938,-3.190,1.555
1.881,-3.284,1.561
2.012,-3.293,1.349
1.972,-3.339,1.405
1.886,-3.376,1.392
1.757,-3.381,1.395
1.650,-3.399,1.481
1.444,-3.379,1.727
1.495,-3.391,1.917
1.751,-3.317,1.651
1.651,-3.307,1.560
1.574,-3.304,1.628
1.483,-3.331,1.907
1.439,-3.344,1.824
1.482,-3.373,1.736
1.526,-3.430,1.611
1.504,-3.439,1.492
1.557,-3.398,1.521
1.465,-3.445,1.624
1.489,-3.416,1.702
1.542,-3.415,1.602
1.571,-3.410,1.596
1.524,-3.398,1.580
1.522,-3.396,1.594
1.532,-3.429,1.631
1.562,-3.400,1.674
-,-,-
1.932,-3.068,1.906
1.900,-3.058,1.940
1.864,-3.108,1.850
1.837,-3.140,1.834
1.936,-3.141,1.936
1.687,-3.151,1.976
1.931,-3.160,1.969
1.723,-3.134,1.566
1.597,-3.292,1.820
1.718,-3.282,1.759
1.740,-3.270,1.670
1.773,-3.248,1.631
1.655,-3.300,1.765
1.676,-3.254,1.785
1.854,-3.148,1.726
1.665,-3.288,1.741
1.900,-3.251,1.717
1.903,-3.213,1.788
1.755,-3.222,1.691
1.436,-3.402,1.835
1.720,-3.271,1.704
1.656,-3.323,1.634
1.726,-3.327,1.622
1.787,-3.360,1.638
1.695,-3.357,1.589
1.621,-3.354,1.734
1.512,-3.333,1.822
1.541,-3.313,1.868
1.498,-3.278,1.857
1.577,-3.299,1.773
1.547,-3.290,1.849
1.594,-3.312,1.762
1.531,-3.332,1.764
1.458,-3.313,1.820
1.360,-3.362,1.877
1.505,-3.384,1.696
1.463,-3.405,1.770
1.388,-3.363,1.738
1.491,-3.444,1.697
1.437,-3.373,1.659
1.468,-3.355,1.726
1.419,-3.366,1.818
1.422,-3.396,1.739
1.397,-3.401,1.702
1.422,-3.381,1.763
1.444,-3.390,1.710
1.490,-3.366,1.664
1.433,-3.391,1.783
1.378,-3.408,1.715
1.371,-3.449,1.668
-,-,-
1.885,-3.137,1.791
1.911,-3.142,1.842
1.882,-3.155,1.802
1.876,-3.155,1.759
1.773,-3.200,1.833
1.877,-3.185,1.869
1.887,-3.091,1.626
1.662,-3.331,1.832
1.772,-3.293,1.534
1.809,-3.255,1.438
1.581,-3.358,1.639
1.768,-3.257,1.656
1.626,-3.308,1.700
1.746,-3.290,1.644
1.895,-3.229,1.655
1.785,-3.201,1.696
1.606,-3.322,1.947
1.725,-3.301,1.697
1.859,-3.231,1.674
1.833,-3.320,1.619
1.945,-3.318,1.398
1.745,-3.434,1.402
1.701,-3.428,1.576
1.595,-3.403,1.606
1.420,-3.346,1.673
